sep=;
71548314;Pit Bull Terrier;;false;Senior;Male;Large;DRE;Dre is a distinguished older gentleman who would prefer not to spend his retirement years in a shelter. He's ready...;A209948;https://apamo.org/adopt/adoptable-pets/?petID=A209948;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71548314/1/?bust=1716997542;2024-05-04T07:10:18+0000;2024-05-04T07:10:21+0000
71520958;Pit Bull Terrier;;false;Adult;Male;Medium;NICOLAS;Nicolas is happy little guy looking for a loving family to take him home! He's extremley well behaved, and seems...;A292274;https://apamo.org/adopt/adoptable-pets/?petID=A292274;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71520958/1/?bust=1716585613;2024-05-01T21:43:25+0000;2024-05-01T21:43:27+0000
71513094;Terrier;Mixed Breed;true;Young;Female;Medium;BUNNY;Bunny is a sweet, social, medium-energy girl with excellent house manners! She is house trained, crate trained, enjoys car rides,...;A295538;https://apamo.org/adopt/adoptable-pets/?petID=A295538;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71513094/1/?bust=1716997936;2024-05-01T08:09:27+0000;2024-05-01T08:09:30+0000
71501842;Australian Cattle Dog / Blue Heeler;Mixed Breed;true;Baby;Male;Small;TINY;Tiny is an adorable pup who enjoys chewing on toys and romping around. Come meet this energetic little one at...;A296385;https://apamo.org/adopt/adoptable-pets/?petID=A296385;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71501842/1/?bust=1716997960;2024-04-30T12:08:15+0000;2024-04-30T12:08:18+0000
71501807;Pit Bull Terrier;;false;Adult;Male;Large;HUDSON;Hudson is the dog with a heart as big as his personality. This adult canine is a delightful blend of...;A296184;https://apamo.org/adopt/adoptable-pets/?petID=A296184;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71501807/1/?bust=1716997967;2024-04-30T12:08:14+0000;2024-04-30T12:08:16+0000
71471981;Pit Bull Terrier;Mixed Breed;true;Young;Male;Small;ZURIA;Little Zuria didn't have the best start in life and needs some time and patience to come out of his...;A295612;https://apamo.org/adopt/adoptable-pets/?petID=A295612;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71471981/1/?bust=1716997949;2024-04-27T10:01:16+0000;2024-04-27T10:01:20+0000
71471913;Pit Bull Terrier;Mixed Breed;true;Adult;Female;Medium;ESTELLE;Estelle is an energetic, sociable dog with so much love to give! She loves to meet new humans but is...;A296171;https://apamo.org/adopt/adoptable-pets/?petID=A296171;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71471913/1/?bust=1716709541;2024-04-27T10:01:15+0000;2024-04-27T10:01:19+0000
71471959;Labrador Retriever;;false;Young;Male;Medium;ROLO;null;A292780;https://apamo.org/adopt/adoptable-pets/?petID=A292780;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71471959/1/?bust=1716585886;2024-04-27T10:01:15+0000;2024-04-27T10:01:17+0000
71471920;Pit Bull Terrier;Mixed Breed;true;Young;Male;Small;FARI;Fari is a shy young dog who needs a little time and patience to come out of his shell, but...;A295615;https://apamo.org/adopt/adoptable-pets/?petID=A295615;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71471920/1/?bust=1716585850;2024-04-27T10:01:15+0000;2024-04-27T10:01:19+0000
71471971;Pit Bull Terrier;Mixed Breed;true;Young;Female;Medium;SNOW;Snow is a gentle young gal looking for a family to love! She has a calm demeanor, walks well on...;A296306;https://apamo.org/adopt/adoptable-pets/?petID=A296306;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71471971/1/?bust=1716587487;2024-04-27T10:01:15+0000;2024-04-27T10:01:18+0000
71471946;Pit Bull Terrier;;false;Adult;Male;Large;JACOB;Jacob is a shy, polite dog who needs a little encouragement to come out of his shell. Once he does,...;A296022;https://apamo.org/adopt/adoptable-pets/?petID=A296022;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71471946/1/?bust=1716997320;2024-04-27T10:01:15+0000;2024-04-27T10:01:18+0000
71471922;Pit Bull Terrier;;false;Adult;Male;Large;ROY;Roy is a friendly, wiggly little boy ready to find his new forever home! Come meet Roy today!;A296060;https://apamo.org/adopt/adoptable-pets/?petID=A296060;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71471922/1/?bust=1716997443;2024-04-27T10:01:15+0000;2024-04-27T10:01:18+0000
